school_id,landsat_prob_fail,static_prob_fail,intervention,region,province
104587,5.926512718200684,46.64155197143555,0,1,1
109229,69.51799774169922,54.749977111816406,0,2,9
160004,0.6060482263565063,3.376452922821045,0,1,11
136846,37.90965270996094,56.04941940307617,0,0,6
109763,39.30796813964844,65.10661315917969,0,2,5
106963,6.343236446380615,44.88862228393555,0,1,12
106946,26.18142890930176,41.090782165527344,0,1,12
105450,0.629100501537323,35.31753921508789,0,1,7
107700,17.155223846435547,29.2567138671875,0,2,2
106573,37.15092086791992,13.29194450378418,0,1,11
104788,2.147946834564209,18.35712242126465,0,1,3
105946,11.327149391174315,36.7535400390625,0,1,8
107142,46.17871856689453,59.12202072143555,0,1,3
107734,9.838561058044434,53.5677490234375,0,2,2
